Forma_sombrero,Forma_sombrero_C,Superficie_sombrero,Superficie_sombrero_C,Superficie_sombrero,Superficie_sombrero_C,Magulladuras,Magulladuras_C,Olor,Olor_C,Tipo_membrana,Tipo_membrana_C,Espaciado_membrana,Espaciado_membrana_C,Tamaño_membrana,Tamaño_membrana_C,Color_membrana,Color_membrana_C,Forma_tronco,Forma_tronco_C,Raiz_tronco,Raiz_tronco_C,Sup_tronco_arriba_anillo,Sup_tronco_arriba_anillo_C,Sup_tronco_debajo_anillo,Sup_tronco_debajo_anillo_C,ColorTronco_arriba_anillo,ColorTronco_arriba_anillo_C,ColorTronco_debajo_anillo,ColorTronco_debajo_anillo_C,Tipo_velo,Tipo_velo_C,Color_velo,Color_velo_C,Cantidad_anillos,Cantidad_anillos_C,Tipo_anillo,Tipo_anillo_C,Color_esporas,Color_esporas_C,Poblacion,Poblacion_C,Habitat,Habitat_C,Clase,Clase_C,id,weight,cluster
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,rosa,10,conica,2,bulbosa,3,suave,4,suave,4,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,varios,6,bosque,2,ingerible,1,2753,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,rosa,10,conica,2,bulbosa,3,suave,4,suave,4,blanco,2,gris,4,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,varios,6,bosque,2,ingerible,1,2754,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,rosa,10,conica,2,bulbosa,3,suave,4,suave,4,gris,4,blanco,2,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,solitaria,5,bosque,2,ingerible,1,2755,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,violeta,11,conica,2,bulbosa,3,suave,4,suave,4,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,solitaria,5,bosque,2,ingerible,1,2756,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,rosa,10,conica,2,bulbosa,3,suave,4,suave,4,gris,4,gris,4,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,varios,6,bosque,2,ingerible,1,2757,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,violeta,11,conica,2,bulbosa,3,suave,4,suave,4,gris,4,blanco,2,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,varios,6,bosque,2,ingerible,1,2758,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,violeta,11,conica,2,bulbosa,3,suave,4,suave,4,rosa,9,blanco,2,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,varios,6,bosque,2,ingerible,1,2759,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,violeta,11,conica,2,bulbosa,3,suave,4,suave,4,gris,4,gris,4,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,varios,6,bosque,2,ingerible,1,2760,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,conica,2,bulbosa,3,suave,4,suave,4,gris,4,blanco,2,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,varios,6,bosque,2,ingerible,1,2761,1,0
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,conica,2,bulbosa,3,suave,4,suave,4,blanco,2,gris,4,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,varios,6,bosque,2,ingerible,1,2762,1,0
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,violeta,11,conica,2,bulbosa,3,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,solitaria,5,bosque,2,ingerible,1,2763,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,marron,5,conica,2,bulbosa,3,suave,4,suave,4,rosa,9,blanco,2,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,solitaria,5,bosque,2,ingerible,1,2764,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,conica,2,bulbosa,3,suave,4,suave,4,gris,4,gris,4,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,varios,6,bosque,2,ingerible,1,2765,1,0
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,violeta,11,conica,2,bulbosa,3,suave,4,suave,4,gris,4,gris,4,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,solitaria,5,bosque,2,ingerible,1,2766,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,conica,2,bulbosa,3,suave,4,suave,4,rosa,9,blanco,2,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,solitaria,5,bosque,2,ingerible,1,2767,1,0
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,rosa,10,conica,2,bulbosa,3,suave,4,suave,4,rosa,9,blanco,2,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,solitaria,5,bosque,2,ingerible,1,2768,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,violeta,11,conica,2,bulbosa,3,suave,4,suave,4,gris,4,rosa,9,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,varios,6,bosque,2,ingerible,1,2769,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,violeta,11,conica,2,bulbosa,3,suave,4,suave,4,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,solitaria,5,bosque,2,ingerible,1,2770,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,violeta,11,conica,2,bulbosa,3,suave,4,suave,4,gris,4,blanco,2,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,solitaria,5,bosque,2,ingerible,1,2771,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,conica,2,bulbosa,3,suave,4,suave,4,gris,4,blanco,2,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,varios,6,bosque,2,ingerible,1,2772,1,0
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,marron,5,conica,2,bulbosa,3,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,varios,6,bosque,2,ingerible,1,2773,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,conica,2,bulbosa,3,suave,4,suave,4,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,varios,6,bosque,2,ingerible,1,2774,1,0
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,violeta,11,conica,2,bulbosa,3,suave,4,suave,4,rosa,9,blanco,2,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,varios,6,bosque,2,ingerible,1,2775,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,rosa,10,conica,2,bulbosa,3,suave,4,suave,4,rosa,9,gris,4,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,varios,6,bosque,2,ingerible,1,2776,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,violeta,11,conica,2,bulbosa,3,suave,4,suave,4,blanco,2,gris,4,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,solitaria,5,bosque,2,ingerible,1,2777,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,violeta,11,conica,2,bulbosa,3,suave,4,suave,4,gris,4,gris,4,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,varios,6,bosque,2,ingerible,1,2778,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,violeta,11,conica,2,bulbosa,3,suave,4,suave,4,blanco,2,rosa,9,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,solitaria,5,bosque,2,ingerible,1,2779,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,rosa,10,conica,2,bulbosa,3,suave,4,suave,4,gris,4,blanco,2,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,solitaria,5,bosque,2,ingerible,1,2780,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,conica,2,bulbosa,3,suave,4,suave,4,rosa,9,gris,4,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,solitaria,5,bosque,2,ingerible,1,2781,1,0
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,conica,2,bulbosa,3,suave,4,suave,4,gris,4,gris,4,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,varios,6,bosque,2,ingerible,1,2782,1,0
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,conica,2,bulbosa,3,suave,4,suave,4,gris,4,gris,4,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,solitaria,5,bosque,2,ingerible,1,2783,1,0
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,violeta,11,conica,2,bulbosa,3,suave,4,suave,4,gris,4,blanco,2,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,varios,6,bosque,2,ingerible,1,2784,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,violeta,11,conica,2,bulbosa,3,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,solitaria,5,bosque,2,ingerible,1,2785,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,violeta,11,conica,2,bulbosa,3,suave,4,suave,4,blanco,2,gris,4,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,solitaria,5,bosque,2,ingerible,1,2786,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,violeta,11,conica,2,bulbosa,3,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,solitaria,5,bosque,2,ingerible,1,2787,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,marron,5,conica,2,bulbosa,3,suave,4,suave,4,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,varios,6,bosque,2,ingerible,1,2788,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,marron,5,conica,2,bulbosa,3,suave,4,suave,4,blanco,2,rosa,9,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,varios,6,bosque,2,ingerible,1,2789,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,conica,2,bulbosa,3,suave,4,suave,4,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,solitaria,5,bosque,2,ingerible,1,2790,1,0
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,violeta,11,conica,2,bulbosa,3,suave,4,suave,4,blanco,2,rosa,9,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,varios,6,bosque,2,ingerible,1,2791,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,violeta,11,conica,2,bulbosa,3,suave,4,suave,4,gris,4,rosa,9,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,varios,6,bosque,2,ingerible,1,2792,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,rosa,10,conica,2,bulbosa,3,suave,4,suave,4,blanco,2,gris,4,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,solitaria,5,bosque,2,ingerible,1,2793,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,marron,5,conica,2,bulbosa,3,suave,4,suave,4,rosa,9,blanco,2,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,varios,6,bosque,2,ingerible,1,2794,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,marron,5,conica,2,bulbosa,3,suave,4,suave,4,blanco,2,gris,4,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,solitaria,5,bosque,2,ingerible,1,2795,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,marron,5,conica,2,bulbosa,3,suave,4,suave,4,blanco,2,gris,4,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,varios,6,bosque,2,ingerible,1,2796,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,conica,2,bulbosa,3,suave,4,suave,4,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,solitaria,5,bosque,2,ingerible,1,2797,1,0
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,violeta,11,conica,2,bulbosa,3,suave,4,suave,4,rosa,9,gris,4,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,solitaria,5,bosque,2,ingerible,1,2798,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,marron,5,conica,2,bulbosa,3,suave,4,suave,4,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,varios,6,bosque,2,ingerible,1,2799,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,marron,5,conica,2,bulbosa,3,suave,4,suave,4,gris,4,gris,4,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,varios,6,bosque,2,ingerible,1,2800,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,rosa,10,conica,2,bulbosa,3,suave,4,suave,4,gris,4,blanco,2,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,solitaria,5,bosque,2,ingerible,1,2801,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,marron,5,conica,2,bulbosa,3,suave,4,suave,4,rosa,9,gris,4,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,solitaria,5,bosque,2,ingerible,1,2802,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,rosa,10,conica,2,bulbosa,3,suave,4,suave,4,rosa,9,gris,4,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,solitaria,5,bosque,2,ingerible,1,2803,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,violeta,11,conica,2,bulbosa,3,suave,4,suave,4,gris,4,gris,4,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,solitaria,5,bosque,2,ingerible,1,2804,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,conica,2,bulbosa,3,suave,4,suave,4,rosa,9,blanco,2,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,varios,6,bosque,2,ingerible,1,2805,1,0
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,conica,2,bulbosa,3,suave,4,suave,4,gris,4,blanco,2,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,varios,6,bosque,2,ingerible,1,2806,1,0
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,marron,5,conica,2,bulbosa,3,suave,4,suave,4,rosa,9,gris,4,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,varios,6,bosque,2,ingerible,1,2807,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,rosa,10,conica,2,bulbosa,3,suave,4,suave,4,gris,4,gris,4,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,solitaria,5,bosque,2,ingerible,1,2808,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,marron,5,conica,2,bulbosa,3,suave,4,suave,4,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,varios,6,bosque,2,ingerible,1,2809,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,rosa,10,conica,2,bulbosa,3,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,solitaria,5,bosque,2,ingerible,1,2810,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,violeta,11,conica,2,bulbosa,3,suave,4,suave,4,blanco,2,rosa,9,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,varios,6,bosque,2,ingerible,1,2811,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,rosa,10,conica,2,bulbosa,3,suave,4,suave,4,gris,4,gris,4,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,solitaria,5,bosque,2,ingerible,1,2812,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,marron,5,conica,2,bulbosa,3,suave,4,suave,4,rosa,9,blanco,2,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,varios,6,bosque,2,ingerible,1,2813,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,conica,2,bulbosa,3,suave,4,suave,4,rosa,9,gris,4,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,varios,6,bosque,2,ingerible,1,2814,1,0
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,violeta,11,conica,2,bulbosa,3,suave,4,suave,4,blanco,2,rosa,9,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,varios,6,bosque,2,ingerible,1,2815,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,conica,2,bulbosa,3,suave,4,suave,4,rosa,9,gris,4,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,solitaria,5,bosque,2,ingerible,1,2816,1,0
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,conica,2,bulbosa,3,suave,4,suave,4,rosa,9,blanco,2,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,varios,6,bosque,2,ingerible,1,2817,1,0
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,violeta,11,conica,2,bulbosa,3,suave,4,suave,4,gris,4,rosa,9,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,solitaria,5,bosque,2,ingerible,1,2818,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,marron,5,conica,2,bulbosa,3,suave,4,suave,4,blanco,2,gris,4,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,solitaria,5,bosque,2,ingerible,1,2819,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,rosa,10,conica,2,bulbosa,3,suave,4,suave,4,gris,4,rosa,9,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,varios,6,bosque,2,ingerible,1,2820,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,violeta,11,conica,2,bulbosa,3,suave,4,suave,4,blanco,2,gris,4,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,varios,6,bosque,2,ingerible,1,2821,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,violeta,11,conica,2,bulbosa,3,suave,4,suave,4,blanco,2,gris,4,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,solitaria,5,bosque,2,ingerible,1,2822,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,rosa,10,conica,2,bulbosa,3,suave,4,suave,4,gris,4,blanco,2,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,solitaria,5,bosque,2,ingerible,1,2823,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,marron,5,conica,2,bulbosa,3,suave,4,suave,4,blanco,2,rosa,9,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,solitaria,5,bosque,2,ingerible,1,2824,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,rosa,10,conica,2,bulbosa,3,suave,4,suave,4,rosa,9,gris,4,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,solitaria,5,bosque,2,ingerible,1,2825,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,marron,5,conica,2,bulbosa,3,suave,4,suave,4,gris,4,gris,4,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,varios,6,bosque,2,ingerible,1,2826,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,conica,2,bulbosa,3,suave,4,suave,4,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,varios,6,bosque,2,ingerible,1,2827,1,0
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,conica,2,bulbosa,3,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,varios,6,bosque,2,ingerible,1,2828,1,0
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,conica,2,bulbosa,3,suave,4,suave,4,gris,4,rosa,9,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,solitaria,5,bosque,2,ingerible,1,2829,1,0
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,rosa,10,conica,2,bulbosa,3,suave,4,suave,4,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,varios,6,bosque,2,ingerible,1,2830,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,violeta,11,conica,2,bulbosa,3,suave,4,suave,4,rosa,9,blanco,2,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,solitaria,5,bosque,2,ingerible,1,2831,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,marron,5,conica,2,bulbosa,3,suave,4,suave,4,blanco,2,gris,4,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,varios,6,bosque,2,ingerible,1,2832,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,violeta,11,conica,2,bulbosa,3,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,varios,6,bosque,2,ingerible,1,2833,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,violeta,11,conica,2,bulbosa,3,suave,4,suave,4,blanco,2,rosa,9,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,varios,6,bosque,2,ingerible,1,2834,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,conica,2,bulbosa,3,suave,4,suave,4,blanco,2,rosa,9,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,solitaria,5,bosque,2,ingerible,1,2835,1,0
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,rosa,10,conica,2,bulbosa,3,suave,4,suave,4,gris,4,rosa,9,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,varios,6,bosque,2,ingerible,1,2836,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,conica,2,bulbosa,3,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,solitaria,5,bosque,2,ingerible,1,2837,1,0
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,rosa,10,conica,2,bulbosa,3,suave,4,suave,4,blanco,2,gris,4,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,solitaria,5,bosque,2,ingerible,1,2838,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,conica,2,bulbosa,3,suave,4,suave,4,blanco,2,rosa,9,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,solitaria,5,bosque,2,ingerible,1,2839,1,0
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,rosa,10,conica,2,bulbosa,3,suave,4,suave,4,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,varios,6,bosque,2,ingerible,1,2840,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,rosa,10,conica,2,bulbosa,3,suave,4,suave,4,gris,4,gris,4,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,solitaria,5,bosque,2,ingerible,1,2841,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,violeta,11,conica,2,bulbosa,3,suave,4,suave,4,rosa,9,gris,4,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,varios,6,bosque,2,ingerible,1,2842,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,marron,5,conica,2,bulbosa,3,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,pendiente,3,negro,6,solitaria,5,bosque,2,ingerible,1,2843,1,5
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,marron,5,conica,2,bulbosa,3,suave,4,suave,4,blanco,2,gris,4,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,solitaria,5,bosque,2,ingerible,1,2844,1,4
convexa,5,fibrosa,2,fibrosa,2,si,1,ninguno,9,libre,2,cercano,1,ancha,1,marron,5,conica,2,bulbosa,3,suave,4,suave,4,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,pendiente,3,marron,4,solitaria,5,bosque,2,ingerible,1,2845,1,4
